index,exp_name,seed,torch_deterministic,cuda,track,wandb_project_name,wandb_entity,capture_video,env_id,total_timesteps,num_envs,gamma,total_iterations,num_minibatches,update_epochs,alpha,eta,beta,policy_lr,q_lr,anneal_lr,layer_init,policy_activation,num_hidden_layers,hidden_size,actor_last_layer_std,q_activation,q_num_hidden_layers,q_hidden_size,q_last_layer_std,use_policy,parametrized_sampler,sampler_activation,sampler_num_hidden_layers,sampler_hidden_size,sampler_last_layer_std,q_optimizer,actor_optimizer,sampler_optimizer,eps,average_critics,use_kl_loss,q_histogram,normalize_delta,gae,gae_lambda,target_network,tau,target_network_frequency,save_learning_curve,minibatch_size,num_iterations,num_steps
732,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,2048,16,10,32,,0.0001,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,8,False,0,0,0
733,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,256,16,40,2,,0.0001,0.001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,64,False,0,0,0
734,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,30,2,,0.0001,0.0001,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,32,False,0,0,0
735,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,512,16,150,12,,0.0001,0.001,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,4,False,0,0,0
736,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,256,16,50,12,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,8,False,0,0,0
737,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,512,16,1,1,,0.0001,0.003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,64,False,0,0,0
738,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,1024,16,150,4,,0.0001,0.0003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,2,False,0,0,0
739,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,256,16,20,12,,0.0001,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,True,1.0,8,False,0,0,0
740,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,4096,16,30,4,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,64,False,0,0,0
741,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,512,16,10,32,,0.0001,0.00025,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,8,False,0,0,0
742,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,10,2,,0.0001,3e-05,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,8,False,0,0,0
743,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,512,16,10,32,,0.0001,0.003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,2,False,0,0,0
744,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,2048,16,20,64,,0.0001,3e-05,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,64,False,0,0,0
745,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,1024,16,50,2,,0.0001,0.0003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,16,False,0,0,0
746,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,1024,16,100,32,,0.0001,0.0001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,2,False,0,0,0
747,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,256,16,40,32,,0.0001,0.0001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,16,False,0,0,0
748,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,2048,16,40,8,,0.0001,0.0001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,32,False,0,0,0
749,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,256,16,150,8,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,8,False,0,0,0
750,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,1024,16,100,32,,0.0001,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,32,False,0,0,0
751,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,512,16,30,64,,0.0001,0.0001,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,8,False,0,0,0
752,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,1024,16,10,32,,0.0001,0.003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,8,False,0,0,0
753,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,512,16,30,32,,0.0001,3e-05,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,True,1.0,16,False,0,0,0
754,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,1024,16,50,8,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,64,False,0,0,0
755,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,4096,16,50,32,,0.0001,0.00025,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,32,False,0,0,0
756,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,512,16,1,2,,0.0001,0.0003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,16,False,0,0,0
757,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,256,16,30,12,,0.0001,0.0001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,4,False,0,0,0
758,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,512,16,1,64,,0.0001,3e-05,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,8,False,0,0,0
759,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,4096,16,10,8,,0.0001,0.00025,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,8,False,0,0,0
760,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,256,16,30,8,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,4,False,0,0,0
761,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,256,16,100,1,,0.0001,0.0003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,32,False,0,0,0
762,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,512,16,150,12,,0.0001,0.001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,16,False,0,0,0
763,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,1024,16,30,8,,0.0001,0.00025,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,32,False,0,0,0
764,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,2048,16,30,64,,0.0001,0.0001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,32,False,0,0,0
765,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,2048,16,150,32,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,2,False,0,0,0
766,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,512,16,40,8,,0.0001,0.001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,32,False,0,0,0
767,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,512,16,100,1,,0.0001,0.0003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,32,False,0,0,0
768,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,4096,16,20,12,,0.0001,0.0001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,4,False,0,0,0
769,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,512,16,10,64,,0.0001,0.00025,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,True,1.0,4,False,0,0,0
770,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,150,8,,0.0001,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,4,False,0,0,0
771,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,2048,16,10,64,,0.0001,0.0003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,True,1.0,16,False,0,0,0
772,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,256,16,100,1,,0.0001,0.001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,8,False,0,0,0
773,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,256,16,150,12,,0.0001,0.0003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,16,False,0,0,0
774,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,1024,16,10,4,,0.0001,3e-05,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,2,False,0,0,0
775,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,256,16,40,12,,0.0001,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,8,False,0,0,0
776,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,2048,16,30,4,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,32,False,0,0,0
777,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,256,16,150,4,,0.0001,0.0003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,16,False,0,0,0
778,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,256,16,1,64,,0.0001,0.0003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,16,False,0,0,0
779,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,4096,16,40,12,,0.0001,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,8,False,0,0,0
780,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,1024,16,100,12,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,2,False,0,0,0
781,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,1024,16,100,4,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,2,False,0,0,0
782,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,1024,16,100,1,,0.0001,0.0001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,True,1.0,16,False,0,0,0
783,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,256,16,40,2,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,16,False,0,0,0
784,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,1024,16,100,32,,0.0001,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,2,False,0,0,0
785,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,4096,16,100,8,,0.0001,0.0003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,2,False,0,0,0
786,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,2048,16,30,12,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,16,False,0,0,0
787,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,4096,16,10,4,,0.0001,3e-05,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,16,False,0,0,0
788,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,1024,16,100,8,,0.0001,0.00025,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,32,False,0,0,0
789,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,512,16,1,32,,0.0001,0.0001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,4,False,0,0,0
790,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,256,16,20,2,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,8,False,0,0,0
791,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,2048,16,30,12,,0.0001,0.001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,16,False,0,0,0
792,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,1024,16,100,12,,0.0001,3e-05,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,16,False,0,0,0
793,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,2048,16,100,64,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,32,False,0,0,0
794,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,512,16,30,12,,0.0001,0.0003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,64,False,0,0,0
795,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,256,16,1,8,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,32,False,0,0,0
796,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,2048,16,30,4,,0.0001,0.0001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,2,False,0,0,0
797,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,512,16,40,32,,0.0001,0.001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,2,False,0,0,0
798,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,256,16,50,12,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,8,False,0,0,0
799,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,30,1,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,4,False,0,0,0
800,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,2048,16,1,12,,0.0001,0.0003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,2,False,0,0,0
801,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,4096,16,20,1,,0.0001,0.00025,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,True,1.0,8,False,0,0,0
802,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,4096,16,30,8,,0.0001,0.0001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,2,False,0,0,0
803,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,4096,16,150,32,,0.0001,3e-05,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,2,False,0,0,0
804,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,512,16,40,2,,0.0001,0.001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,4,False,0,0,0
805,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,512,16,10,64,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,64,False,0,0,0
806,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,1,32,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,2,False,0,0,0
807,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,256,16,40,8,,0.0001,0.001,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,4,False,0,0,0
808,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,256,16,150,1,,0.0001,0.003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,32,False,0,0,0
809,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,4096,16,10,12,,0.0001,0.00025,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,2,False,0,0,0
810,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,1024,16,150,8,,0.0001,0.00025,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,16,False,0,0,0
811,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,1024,16,150,64,,0.0001,0.0003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,16,False,0,0,0
812,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,100,2,,0.0001,3e-05,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,64,False,0,0,0
813,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,256,16,50,2,,0.0001,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,64,False,0,0,0
814,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,2048,16,20,4,,0.0001,3e-05,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,True,1.0,4,False,0,0,0
